Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,SAR,RSI,STOCH_K,STOCH_D,WILLR,ROC,OBV,AD,MFI,ATR,STDDEV,ADX,PLUS_DI,MINUS_DI,ICHIMOKU_CONV,PIVOT,R1,S1
2012-11-15,14.323883056640625,14.509814796307825,14.288126165943522,14.309580300361784,45733800,15.144272565841675,15.097808572080652,-0.3761034349644259,-0.30338997430470005,-0.07271346065972584,15.075963283040648,14.565593910217284,14.05522453739392,15.45296859964,29.38815922508253,4.954050198733886,5.342097266935295,-96.61034358786092,-9.090727510597485,63710100.0,1462935890.5796793,37.531192794602084,0.32957482629035845,0.2551846864116818,31.664277787654534,10.799322400384568,31.728059146776634,15.212989374448323,14.373941339630656,14.45975651331779,14.238067882953487
2012-11-16,14.43830394744873,14.488362235876997,14.137952852893067,14.3524887644388,50855500,15.095009565353394,15.034998607829992,-0.382796601342001,-0.31927129971216023,-0.06352530162984077,14.886568813713291,14.478349876403808,14.070130939094325,15.310613214536815,32.73433849065224,14.801684163459953,8.477296044507806,-83.46523937325036,-7.5337674254524645,114565600.0,1499261304.2818449,27.997285600860078,0.33106300891132784,0.20410946865474172,33.19393754699278,9.982864980950112,32.56940129339034,15.14896325904814,14.35487301207293,14.571793171252795,14.221383788268865
2012-11-19,14.481207847595215,14.624232668227503,14.109344405139888,14.29527612636755,69433800,15.052138614654542,14.982256630664775,-0.3802556473373393,-0.331468169237196,-0.04878747810014328,14.583392046250426,14.403976821899414,14.224561597548403,15.146440763906691,33.997355328176795,30.423696530131895,16.7264769641085,-79.8457974050552,-7.280208532483002,183999400.0,1530120689.1989813,25.023216837545263,0.3441933842096341,0.08970761217550591,33.859146315941096,11.7358212325161,29.089297368618716,15.096974592400077,14.404928306987536,14.700512208835184,14.185623945747569
2012-11-20,13.952014923095703,14.216609006059565,13.837595639005581,14.216609006059565,85743300,14.996964454650879,14.884138372801054,-0.4161462939053031,-0.34840379417081746,-0.06774249973448565,14.667074955947575,14.293846702575683,13.920618449203792,14.980505346504003,27.210680205160298,32.82045671885412,26.01527913748191,-94.5948073780469,-10.216302655930976,98256100.0,1496146998.6868029,23.712641963063025,0.36558044309391974,0.18661412668594604,35.00864453259703,10.260023738859001,30.740809924565227,15.034615675190036,14.00207318938695,14.166550739768319,13.787537372714334
2012-11-21,13.844752311706543,13.980624411056779,13.751785755323773,13.959171639573047,95636000,14.92970290184021,14.785149224125387,-0.44807990002913556,-0.3683390153424811,-0.07974088468665447,14.728484956081294,14.208032417297364,13.687579878513434,14.774781599154288,26.074500709935965,24.091674122390714,29.111942457125497,-95.77933136418281,-7.41273989831347,2620100.0,1478215961.2312076,15.75419003171744,0.35581317256814016,0.2602262693919647,36.22682139405818,9.788690903619546,31.05122619036215,14.957245706257066,13.859054159362366,13.966322563400958,13.737483907667952
2012-11-23,14.102192878723145,14.188008042993054,13.952018046233004,13.966320800942283,51711900,14.870712566375733,14.720105762658507,-0.4474562140105398,-0.3841624550760928,-0.063293758934447,14.674802892071995,14.163694381713867,13.65258587135574,14.570182430388185,33.27570068800168,21.577502029127658,26.163210956790753,-82.986197953785,-5.328855188988935,54332000.0,1492318934.970479,15.126749470170084,0.35491621247659527,0.2555542551790636,36.28354327318305,13.286164055281066,28.906150218176883,14.873668937368166,14.080739655983066,14.209461265733129,13.973471268973078
2012-11-26,14.223763465881348,14.245217597794586,14.030681734605224,14.08074001175036,67047900,14.822401571273804,14.67283506772735,-0.43217041642767384,-0.393764047346409,-0.038406369081264824,14.563985783896536,14.12078628540039,13.677586786904245,14.406503095375303,36.425133005644255,34.972572611636615,26.880582921051587,-76.17337238175071,-4.375001482650365,121379900.0,1545956913.946357,23.064551915916244,0.34488904467036424,0.2215997492480727,36.056801038009105,13.880681718785109,27.621802192885557,14.794305990256518,14.16655426609372,14.302426797582214,14.087890934392853
2012-11-27,14.252370834350586,14.438302576563235,14.245219456113261,14.266673590825235,44893200,14.76738109588623,14.632790855024801,-0.41298727592015894,-0.397608693061159,-0.015378582858999956,14.388029757495907,14.075018882751465,13.762008008007022,13.751785755323773,37.17658950666823,55.72617613952093,37.42541692676166,-69.8276472170926,-4.044296294165573,166273100.0,1504389206.6433432,28.932576061979066,0.3355783350997587,0.1565054373722209,34.9524248590912,17.35667419785939,26.360449507500316,14.712706251705393,14.311964289009026,14.378709121904791,14.185626001454818
2012-11-28,14.366789817810059,14.381092573945859,14.044984624684039,14.22376498442385,43226300,14.708879756927491,14.60745742290911,-0.38412390190274515,-0.3949117348294762,0.010787832926731078,14.5135718610501,14.157973861694336,13.802375862338572,13.765516091748562,40.220124173634844,72.19935239572233,54.29936704895988,-54.973776606813004,-0.936901576607363,209499400.0,1543936597.9539726,30.12730544538005,0.335616164682763,0.17779899967788165,34.46583377000765,16.115095108297297,28.736362336347675,14.659051675110863,14.264289005479986,14.483593386275933,14.147485437014113
2012-11-29,13.966322898864746,14.33103501482126,13.916263249862665,14.180858795786946,64926300,14.64168062210083,14.546396992047743,-0.3890787459713163,-0.39374513705784425,0.004666391086527943,14.456118426047485,14.182287979125977,13.90845753220447,13.778971821444856,34.009802467687216,57.36304922967138,61.76285925497147,-84.29311619152519,-2.1542989802560752,144573100.0,1494682472.6948366,29.21659772816325,0.34382405063023663,0.13691522346075408,34.330794657630086,14.606790730358563,28.720914813860993,14.616842877926349,14.071207054516224,14.226150859169783,13.811379094211187
2012-11-30,13.994926452636719,14.137951287151619,13.887658508743499,14.037833357396826,51427800,14.553614950180053,14.493875988294313,-0.3862450355136424,-0.39224511674900386,0.006000081235361443,14.47082410191267,14.160834693908692,13.850845285904713,13.792158436547224,34.78437198721591,39.55098211057034,56.37112791198794,-79.76195261244342,-2.2965602462902024,196000900.0,1487335483.975429,28.719742406440226,0.33714324547151403,0.15499470400198903,34.2755008710744,13.832220809913718,27.803932087166444,14.583009498138216,14.00684541617728,14.12603232361106,13.87573954520294
2012-12-03,13.973475456237793,14.245221039532192,13.944869940108864,14.216615523403263,50637000,14.471554851531982,14.444314032860358,-0.38133442976223186,-0.39006297935164946,0.0087285495894176,14.443921417926415,14.11077709197998,13.777632766033545,13.805081319347543,34.45772419728656,14.884843313883607,37.26629155137503,-80.5029914410195,-3.2194120092136846,145363900.0,1446343845.840271,33.97413175830391,0.3345152350395007,0.16657216297321797,33.69451801193268,15.235627424682132,26.020767184658695,14.554812164262819,14.05452214529295,14.164174350477035,13.863823251053708
2012-12-04,14.280977249145508,14.338186920135108,14.023534411685384,14.037835806443173,57942400,14.40469126701355,14.428758148697039,-0.3486113400126527,-0.3817726514838501,0.033161311471197386,14.459994596303854,14.116498374938965,13.773002153574076,13.817745744491857,42.75637601230757,38.25859240876776,30.898139277740494,-41.73210408735488,-1.3826926631880232,203306300.0,1483216236.5358484,40.913175374016376,0.3366721085293446,0.17174811068244475,32.711155928560615,16.029104007491178,24.007347376223642,14.532762668991609,14.214232860322,14.404931308958615,14.09027880050889
2012-12-05,14.195160865783691,14.31673156522009,14.116497070858404,14.259521904543309,45847000,14.337470006942748,14.406510788419578,-0.32584656420907976,-0.37058743402889605,0.04474086981981629,14.343151892942103,14.08217258453369,13.821193276125278,13.830156881133284,41.18899542035552,54.516345769154896,35.88659383060201,-49.18027631225712,1.7427299499622295,157459300.0,1473391990.9312541,41.60581773998091,0.32692656466022607,0.13048965420420616,31.79803399400084,15.32785881690259,22.957068029449264,14.515396140395818,14.209463167287396,14.302429263716387,14.102194769354702
2012-12-06,14.416849136352539,14.509815693930296,14.280975671269813,14.295278428433468,46291200,14.310652780532838,14.407495392984622,-0.28661302808729516,-0.35379255284057587,0.0671795247532807,14.51066248393655,14.17227783203125,13.833893180125951,13.842319795041883,46.63169289079106,77.6738635104741,56.81626722946552,-23.770332476131706,4.132228672392024,203750500.0,1482071470.2181482,47.28036720067396,0.32605001205211026,0.1691923259526492,30.041445720045836,18.501216880673137,21.374586808658208,14.524975237908299,14.402546833850883,14.524117996431952,14.29527797377147
2012-12-07,14.416849136352539,14.55987398001709,14.323883942760778,14.538419844271608,41701200,14.286696338653565,14.408386225686328,-0.252608257301425,-0.3335556937327457,0.08094743643132069,14.58637506397909,14.256662368774414,13.926949673569737,13.86901963099742,46.631692890791065,76.68505841326417,69.62508923096432,-23.770332476131706,2.231257651454599,203750500.0,1473225556.6199055,53.0148109330931,0.3196171567095532,0.16485634760233872,28.19005895153416,18.64418385008209,20.247302978295288,14.544492188527528,14.433535686376802,14.543187429992825,14.307197392736514
2012-12-10,14.359639167785645,14.424000209673997,14.288126747466812,14.409697452813036,27273200,14.26095209121704,14.403743648743406,-0.22765137446539363,-0.3123748298792753,0.08472345541388165,14.50471194398559,14.333895111083985,14.163078278182379,13.9104708919386,45.374883321118375,74.82262515696488,76.39384902690098,-24.778830592097474,0.9552725073798118,176477300.0,1474661017.0184398,46.8239004260535,0.3064926071022412,0.0854084164508029,26.61917311114471,18.05380610266412,20.439488544525343,14.5454050205372,14.357255374975486,14.42638400248416,14.290510540276975
2012-12-11,14.76726245880127,14.831623519292764,14.409701617842467,14.416852998340007,51036500,14.256661558151245,14.438364487796536,-0.172986985786741,-0.28449726106076845,0.11151027527402746,14.804445908582924,14.431152153015137,14.057858397447351,13.94943507722331,54.73574162111965,76.80351198507361,76.10373185176748,-5.960252793431904,3.6126735013778166,227513800.0,1510127037.0197327,55.976358773059474,0.3183134459883039,0.18664687778389313,25.867842131349423,25.28863736784152,18.274704369993838,14.529553459308767,14.6695291986455,14.929356779448534,14.507434877998238
2012-12-12,14.7815580368042,15.010396645577533,14.688592863484669,14.917431472258004,48354700,14.270606184005738,14.471049587702028,-0.12704701138828334,-0.25300721112627145,0.1259601997379881,14.919920862694434,14.548431587219238,14.17694231174404,14.020010152588867,55.02681624091815,74.09793878931846,75.24135864378557,-20.38218897762098,2.8869930183008874,275868500.0,1489710498.8218005,66.67645364363253,0.3185627557100582,0.1857446377375987,25.710868178121814,27.47240387739071,16.956087982242074,14.517893449086992,14.826849181955467,14.965105500426265,14.6433017183334
2012-12-13,14.652837753295898,14.960340182577996,14.617082227838576,14.752954315765097,41607600,14.289556884765625,14.488362746330015,-0.09987460948829252,-0.22238069079867567,0.12250608131038315,14.947713315259747,14.59562931060791,14.243545305956072,14.119048801887734,51.79696027999042,70.04083980226322,73.64743019221835,-31.847042560601082,4.915501806756573,234260900.0,1456771024.8213708,60.00565037194847,0.32032669849786977,0.17604200232591902,25.23462435258973,25.36961292522715,17.25282777269519,14.496329769507918,14.743420054570825,14.869757881303073,14.526499926563654
2012-12-14,14.681440353393555,14.831615167316384,14.552718304896503,14.674288976923096,34149500,14.30743474960327,14.506751089859875,-0.0751658295361981,-0.19293771854618016,0.11777188900998206,14.95364218175614,14.648547554016114,14.343452926276088,14.208183586256714,52.464640880627435,57.85922897103859,67.33266918754002,-29.29946720359828,4.905448435761461,268410400.0,1454144242.983271,52.700624959787454,0.3173674244922991,0.15254731387001275,24.49483759640565,23.7771582272488,17.618477137517374,14.487223574410953,14.688591275202148,14.824464245507793,14.545567383087912
2012-12-17,14.710046768188477,14.795861935107965,14.559871931061629,14.695744013037595,34959900,14.321021890640258,14.526112583034028,-0.05266851495150071,-0.16488387782724429,0.11221536287574357,14.81705840009428,14.718629074096679,14.620199748099077,14.288404892188796,53.16339176435325,51.649977469787984,59.85001541436319,-26.751552079276593,5.2712105464204795,303370300.0,1463678577.47161,52.03681156482259,0.31155475160330176,0.049214662998800805,23.80789275137758,22.49071347203713,16.665243059174,14.486533950389116,14.688593544786023,14.817315158510418,14.581325154464082
2012-12-18,14.98894214630127,15.010396276841377,14.710045269208189,14.788709050536253,41601200,14.346408605575562,14.57019158905948,-0.012194138433679669,-0.13434592994853137,0.1221517915148517,15.00460273944063,14.76296501159668,14.521327283752731,14.36060406752767,59.42550957695203,66.5890460212204,58.69941748734892,-1.9109085700751223,4.957398116421774,344971500.0,1499336613.9546418,58.76023767803109,0.310754484176865,0.1208188639219746,23.894510592601396,25.86920183504702,15.51472005786515,14.478409740654707,14.903127897450277,15.096210525692365,14.795859518059178
2012-12-19,15.089059829711914,15.239234649261938,14.917430879946611,15.067605699496635,52804600,14.403260850906372,14.61960761197876,0.027642115787500643,-0.10194832080132496,0.1295904365888256,15.182310754314038,14.824465370178222,14.466619986042407,14.425583325332656,61.4196516639164,74.47900590326178,64.23934313142331,-11.111088383997357,6.297209114994207,397776100.0,1502857010.1475642,68.29180260658289,0.3115437188296123,0.17892269206790748,24.619758486862448,29.20719484543264,14.370029672366828,14.461452011459178,15.081908452973488,15.246386026000366,14.924582256685039
2012-12-20,15.039006233215332,15.189181099465303,14.931736912766988,15.16772696257842,34005500,14.46297354698181,14.659550337810813,0.05454496691505106,-0.07064966325804975,0.1251946301731008,15.244409641129826,14.90169906616211,14.558988491194393,14.52322148420417,59.83630158766222,81.42384941198816,74.1639671121567,-15.469242527295046,4.315485935786101,363770600.0,1497189667.0373194,69.89677842229585,0.30767946653451966,0.17135528748385828,25.293202960104853,27.4615881947812,13.511185832727609,14.44413154636502,15.053308081815876,15.174879250864764,14.91743506416645
2012-12-21,14.853073120117188,14.910282782621824,14.64568724104666,14.774409322678581,61993100,14.500517559051513,14.67798107898285,0.06016883308504539,-0.04448596398943072,0.10465479707447611,15.211375859745031,14.936025619506836,14.66067537926864,14.609143064011102,54.242402224024445,64.03916596376702,73.31400709300557,-31.764535138575525,3.0257928042313864,301777500.0,1532375026.3815026,60.46831234078154,0.31379657550838763,0.1376751201190976,24.495667533040336,25.00295165052063,18.812791803676625,14.431291214804258,14.80301438126189,14.96034152147712,14.695745979901957
2012-12-24,14.760106086730957,14.824467125456833,14.667140899674635,14.767257464810044,14193100,14.527334690093994,14.685802508292193,0.05647313772776208,-0.02429414364599216,0.08076728137375425,15.189598148666096,14.946037483215331,14.702476817764566,14.64568724104666,51.64274470263558,44.423175311167455,63.2953968956408,-42.67502680477423,2.7888369217780706,287584400.0,1534955534.0854814,55.12411795809612,0.3046634072893994,0.1217803327253823,23.755098922194712,23.913024160808032,17.992705470204076,14.434118755930504,14.75057137062081,14.834001841566984,14.676675615784786
2012-12-26,14.76726245880127,14.967497020773289,14.76011107830373,14.831623519292764,22488700,14.553079271316529,14.693560598816868,0.053504960074784336,-0.008734322901836858,0.062239282976621194,15.176573981092886,14.901701545715332,14.626829110337777,14.64568724104666,51.83411098782299,27.639401301413773,45.367247525449336,-49.25309350605919,0.0,310073100.0,1514017809.5149624,61.372171393072314,0.29771537348603744,0.13743621768877756,23.55407536701518,26.154773435279544,17.09742947225997,14.44431576325149,14.831623519292762,14.903135960281794,14.695750017812236
2012-12-27,14.667143821716309,14.845924217353046,14.52411895961245,14.803017304316358,31704300,14.56809697151184,14.691044715283482,0.04258304972365501,0.0015291516232615165,0.04105389810039349,15.068324551860727,14.817318344116211,14.566312136371696,15.239234649261938,48.91752389446688,20.421807823647438,30.82812814540948,-60.14993950379997,-0.774033527473994,278368800.0,1510495169.239457,54.53305980569018,0.29943607950422024,0.125503103872258,22.30004577749039,24.147012804405207,21.414394024205517,14.455425090056199,14.679062332893935,14.83400570617542,14.512200448434823
2012-12-28,14.466906547546387,14.652838287471596,14.452603791247697,14.552721721352604,25906900,14.593126153945922,14.669698223118044,0.017567376725896366,0.004736796643788486,0.01283058008210788,14.966623176151264,14.702898406982422,14.43917363781358,15.224932335468948,43.62992567705298,14.922037893154553,20.994415672738512,-81.20299497647484,-1.268909196156831,252461900.0,1488289330.5864508,48.32725060416926,0.2933720760016768,0.131862384584421,20.84212657792016,22.885693796283384,22.03702414850463,14.462315587236668,14.524116208755226,14.595628626262755,14.395394130038856
2012-12-31,14.745803833007812,14.774407979667007,14.416847280519237,14.4812083154847,41139500,14.630670022964477,14.67694637644088,0.020016221203482232,0.007792681555727235,0.012223539647754997,14.907587041750627,14.681444549560547,14.455302057370467,15.194039193700098,51.49440327131429,28.007669218793257,21.11717164519834,-59.482961806811026,0.43840030722448464,293601400.0,1522846673.7985785,54.641825411247936,0.29795697765496915,0.11307124609504046,19.952660719617786,23.838358788519283,20.148071247679162,14.476728141138016,14.645686364398019,14.8745254482768,14.51696474912903
2013-01-02,15.289295196533203,15.289295196533203,15.053305185007197,15.124817599042379,47623000,14.696461009979249,14.735265311687767,0.06506216287081301,0.01924657781874439,0.04581558505206862,15.332231603854245,14.787282371520996,14.242333139187748,14.416847280519237,62.47987267574998,54.172506380450386,32.36740449746599,-0.0,3.9377742129099946,341224400.0,1570469673.7985785,54.50232599642452,0.31549514807428497,0.2724746161666246,20.645298931784602,32.56223747337287,17.668906403454773,14.497562609273922,15.210631859357868,15.367958533708538,15.131968522182532
2013-01-03,15.24638843536377,15.360807753288814,15.117666361701628,15.303598094326292,41054100,14.744731569290161,14.783943704418816,0.09619035658673525,0.03463533357234256,0.06155502301439269,15.537738652526349,14.883107566833496,14.228476481140644,14.416847280519237,61.299547141819865,82.53950367053201,54.90655975659181,-12.121197997765567,1.7175747731205115,300170300.0,1572884675.0473304,53.97105254672343,0.3103270226109207,0.32731554284642594,21.457037723578072,32.38593220250484,16.680077988418095,14.521872992733929,15.24162085011807,15.36557533853451,15.122433946947325
2013-01-04,15.13197135925293,15.296448982639445,15.053307555030655,15.274996209841417,30142500,14.791572093963623,14.817089195355399,0.11035506802385164,0.049779280462644376,0.06057578756120727,15.613415834862142,14.976073074340821,14.3387303138195,14.45460569943002,58.14509083986648,87.87888116565529,74.86363040554582,-24.242158505268655,0.28438835835562504,270027800.0,1562246245.1030924,55.07413208939166,0.30552805153934,0.3186713802606607,21.91387059212207,30.545006596005074,17.23655312346356,14.537804003501213,15.16057596564101,15.267844376251366,15.024702948642576
2013-01-07,15.196331977844238,15.339356824406593,15.14627369074322,15.217786114024397,36352100,14.830546236038208,14.853207555592432,0.1253293492023939,0.06488929421059428,0.060440054991799635,15.512453624013203,15.121958160400391,14.73146269678758,14.490853781584372,59.41039835133453,82.07087754017846,84.16308745878851,-17.424010876430472,1.046117956128212,306379900.0,1544743268.006779,61.88519553595402,0.29851786679750597,0.19524773180640567,22.452009426703462,30.05597000852676,16.381229687070554,14.561561271675666,15.227320830998018,15.308367971252816,15.115284837589442
2013-01-08,15.081917762756348,15.41802449302086,15.03185945867296,15.18203437092312,48672000,14.863799667358398,14.874989480084233,0.12650602129592414,0.07721263962766026,0.049293381668263886,15.339181011819422,15.189180946350097,15.039180880880773,14.52565194045255,56.16010858330254,57.09892029210787,75.6828929993138,-33.57115264586267,1.540722521113902,257707900.0,1508689902.8371487,53.65469194098872,0.30477837876539127,0.07500003273466259,22.39971633052318,27.33582844727669,17.58012544652602,14.591978551442418,15.177267238150057,15.322675017627153,14.936509983279253
2013-01-09,15.339356422424316,15.353657815516952,15.160576050899493,15.174877443992127,34290000,14.912785530090332,14.91921490316424,0.14652266862139385,0.09107464542640697,0.05544802319498687,15.378421782568642,15.19919319152832,15.019964600487997,14.579194293606648,61.291596799491955,58.38910003328501,65.85296595519037,-7.857557045268503,3.924432062274219,291997900.0,1537900243.759886,53.08764585194995,0.3024184983364779,0.08961429552016088,22.35115845549863,25.581344061901902,16.45178738834901,14.633822726383006,15.284530096280255,15.408484141661017,15.215402377043558
2013-01-10,15.589648246765137,15.603951004206516,15.396566477250612,15.453776143030105,44621600,14.953904819488525,14.983065697792897,0.18050175244350797,0.10896006682982717,0.0715416856136808,15.633156976012398,15.267845153808594,14.90253333160479,14.6295241055715,65.51759229791291,63.36374301027562,59.617254445222756,-1.204844796287359,5.5689792895481816,336619500.0,1576366978.391536,52.46026424982044,0.2997167900111723,0.18265591110190174,23.041562812695155,29.933222340724065,15.414366646819841,14.685033315514298,15.530055242740756,15.6635440082309,15.456159481274996
2013-01-11,15.732673645019531,15.782731933834095,15.568196020632803,15.589648793561288,44944700,15.001460599899293,15.0544569308621,0.21647597521396378,0.1304632485066545,0.08601272670730928,15.8715152173123,15.387985610961914,14.904456004611529,14.7074782574623,67.68845653072682,90.15387187271396,70.63557163875812,-3.664898693537345,7.264739722028146,381564200.0,1600337523.1583939,60.07869414827548,0.29363244166760943,0.2417648031751929,24.128848959589707,32.72007423618755,14.609926723265332,14.74143107249112,15.694533866495476,15.82087171235815,15.606335799156858
2013-01-14,15.732673645019531,15.825638843677138,15.553893262689764,15.718370887076492,35724500,15.055452394485474,15.119048998877094,0.24219394490347668,0.15280938778601894,0.08938455711745774,15.998680085329191,15.495253944396973,14.991827803464755,14.81500362509948,67.68845653072684,93.0405058204238,82.18604023447106,-6.598932098174938,8.749397069187692,381564200.0,1611619048.024252,70.32055752404662,0.2920690944761641,0.25171307046610886,25.240768922914054,31.594889260153476,13.638976673459634,14.813215890878135,15.704068583795477,15.85424390490119,15.582498323913816
2013-01-15,15.646854400634766,15.825634736566991,15.575343357450448,15.69691404044379,33990300,15.103723096847535,15.169316179996873,0.2527373267901698,0.17279497558684911,0.07994235120332069,15.898210328987167,15.608241271972656,15.318272214958144,14.9362798513288,64.84747106279339,84.91308637496445,89.36915468936733,-12.69062420004954,6.110555774585791,347573900.0,1597051564.9005463,67.43685862936037,0.2890849719504769,0.14498452850725543,26.273266031715234,29.640958465391208,12.795497960434785,14.889139235804842,15.682610831550734,15.78987830565102,15.539586926534477
2013-01-16,15.811330795288086,15.875691814958403,15.625399112238895,15.66830600402394,36763700,15.158787298202515,15.230460429072226,0.2712382377929412,0.19248362802806754,0.07875460976487367,15.856250984286902,15.70263614654541,15.549021308803919,15.043002930410601,67.64989402846116,82.65763956107288,86.87041058548697,-4.41178056680725,3.414386288213289,384337600.0,1614908207.7379148,68.42196820232283,0.2863140955768362,0.07680741887074594,27.36309915367577,29.03892040308754,11.99652033994354,14.966412272002993,15.77080724082846,15.916215369418026,15.665922666698519
2013-01-17,16.21895408630371,16.490699626796534,15.811335093571536,15.818486471477383,101020600,15.220287895202636,15.32460268214189,0.31515917717478814,0.21701873785741166,0.09814043931737648,16.232586096234517,15.828497314453125,15.424408532671734,15.159579374247294,73.32551353708975,76.89232766775058,81.48768453459589,-13.103417944899713,6.378990375740989,485358200.0,1635112408.8670673,77.38568825189856,0.3143894338576656,0.20204439089069529,29.573984570960754,38.529571001781584,10.144844604645911,15.047476123215564,16.17366293555726,16.535990777542985,15.856626244317987
2013-01-18,15.196331977844238,15.332205445679872,15.039005737814465,15.274995779852135,143760400,15.225651502609253,15.312386424589732,0.26440191958060844,0.22649537420205101,0.03790654537855742,16.376684877229845,15.721228981018067,15.06577308480629,16.490699626796534,49.74593518271549,56.132249510605995,71.8940722464764,-62.41368394793254,0.4253287100755232,341597800.0,1645631038.4188886,64.80333039791071,0.3762150706170642,0.3277279481058884,28.46449667209243,29.897938417453172,22.53565660020627,15.11055849627416,15.189181053779526,15.339356369744587,15.04615666187918
2013-01-22,15.139120101928711,15.224935270135582,15.039003542342215,15.217783892452857,51127400,15.230657196044922,15.295884870050587,0.2170577998018146,0.22460785932200372,-0.007550059520189112,16.405157242261716,15.602518272399902,14.799879302538088,16.490699626796534,48.80043779458737,29.57543182952044,54.20000300262558,-92.64753976484522,-0.37648477276582826,290470400.0,1649563626.8280883,58.48185240487215,0.36262340327251447,0.4013194849309069,27.434250935017683,28.802946577187903,21.710346614380445,15.153889969972463,15.134352971468836,15.229702400595457,15.04377067280209
2013-01-23,15.096213340759277,15.174875768032006,15.046155060498677,15.160574376518863,42432300,15.242814207077027,15.276868533927605,0.1740684737302498,0.21449998220365293,-0.04043150847340313,16.386380897558425,15.492390060424805,14.598399223291183,16.432631783418362,48.06264463206332,7.224947410032951,30.977542916719703,-95.58869549300303,0.09478620841065766,248038100.0,1640134376.7056985,52.45161299349685,0.3459160678625727,0.44699541856681047,26.477594179162562,28.037373652153285,21.133292682882672,15.182011902173361,15.105748056429988,15.165341052361299,15.03662034482797
2013-01-24,14.981791496276855,15.146269064798924,14.967488743191733,15.089059416444048,58396800,15.253898477554321,15.248765958913248,0.12927602298919716,0.19745519036076178,-0.06817916737156463,16.229979907418794,15.326482200622559,14.422984493826323,16.376886653775315,46.06265488939495,3.9254680142717557,13.575282417941624,-99.06101294055401,-2.3310295184532204,189641300.0,1591081278.561168,45.83519003507266,0.3339778002729025,0.4517488533981178,25.30942381837719,26.96533262032913,22.007691020755285,15.194245302677155,15.031849768089172,15.09621079298661,14.91743047137942
2013-01-25,14.98894214630127,15.067605927629334,14.931732495513312,15.04615316107489,107632800,15.264982461929321,15.224020833902584,0.09327941374400517,0.17662003503741047,-0.0833406212934053,15.24835233512132,15.08047981262207,14.91260729012282,16.2923227791403,46.21328658820084,6.388467509851911,5.846294311385448,-96.33028499190573,-3.8532370388056347,297274100.0,1574086284.7228916,41.630253201115494,0.31982748826169677,0.08393626124962507,24.094604672090334,26.14706285532286,22.138423162610135,15.197612345218658,14.996093523147971,15.06045455078263,14.924581118666609
2013-01-28,15.053300857543945,15.081906360528961,15.01039396705188,15.024696718544387,105398300,15.284290313720703,15.207761788535095,0.06914795709839439,0.15512561944960726,-0.08597766235121287,15.173370488606109,15.051873588562012,14.930376688517915,16.18347555645014,47.630870140339795,18.89557432070697,9.736503281610121,-92.20199325622939,-4.318228438499738,402672400.0,1595164336.4785972,46.04713008069674,0.3036229686878393,0.06074845002204859,23.012884117557835,25.911644503818152,21.654250985319113,15.198148556550342,15.04853372837493,15.08667348969798,15.015161096220897
2013-01-29,15.217780113220215,15.232081501048187,15.024697055694991,15.081906698963337,105703100,15.321833992004395,15.208715914695583,0.06257438659411818,0.13661537287850944,-0.07404098628439126,15.239948069054101,15.067605590820312,14.895263112586523,16.083336111575193,51.17267832074661,50.328715343583745,25.204252391380788,-81.65146577070871,-3.27276560498867,508375500.0,1686288705.4156735,54.34983213245312,0.29674878844965047,0.0861712391168944,22.490105249379805,28.232954264723237,20.573309075402882,15.20354158083598,15.158186223321131,15.29167539094727,15.084290945594075
2013-01-30,15.282147407531738,15.34650708914862,15.174878088869496,15.224937740772031,34151300,15.34865117073059,15.215709390203788,0.06184576780685447,0.12166145186417845,-0.05981568405732399,15.350431007946263,15.104792404174805,14.859153800403348,15.991207822290242,52.5258281332857,73.72794641961933,47.65074536130326,-77.52262347378733,-2.330864618310957,542526800.0,1694827005.383884,54.34136740973512,0.28781166072318426,0.12281930188572822,22.349670924664284,29.870176993266924,19.696997794970258,15.216503071784974,15.267844195183285,15.360810301497073,15.18918130121795
2013-01-31,15.046158790588379,15.246391961270543,15.031856031543601,15.232089202225767,36534100,15.33649435043335,15.19956171404994,0.04174481478081837,0.10567812444750643,-0.06393330966668806,15.341992325429057,15.117665863037109,14.89333940064516,15.906449796148088,47.34533978432287,69.10307018812485,64.38657731710923,-92.66012138556894,-4.839390274016242,505992700.0,1663164242.5988941,50.050781432343264,0.28513164038496663,0.112163231195974,21.60290069720617,27.99729577888167,22.04483991524178,15.230775646368661,15.108135594467507,15.184415157391413,14.969879227664471
2013-02-01,15.274993896484375,15.274993896484375,15.081910786627658,15.153423201091536,31867100,15.33792462348938,15.206745731424649,0.043775132797355454,0.09329752611747624,-0.04952239332012079,15.38410364198917,15.17487621307373,14.96564878415829,15.828472412097305,52.262083103857236,63.59809179097048,68.80970279957147,-77.98148568478693,-5.820105197883718,537859800.0,1695031342.5988941,49.27152361678904,0.28111045935004014,0.10461371445772052,21.005036094495235,27.096132322866445,20.763027245759368,15.25026264190674,15.21063285986547,15.339354933103282,15.146271823246565
