Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2012-02-23,15.557119369506836,15.600502792226855,15.349546971793027,15.517653712486387,568027600
2012-02-24,15.738480567932129,15.753242578883452,15.62490398863351,15.65593397699397,415072000
2012-02-27,15.839402198791504,15.921948769588216,15.553801200145108,15.705337429049063,547582000
2012-02-28,16.130130767822266,16.130130767822266,15.842119467003773,15.905687028518338,600387200
2012-02-29,16.3419189453125,16.497675467969373,16.13886606247484,16.31540846338643,952011200
2012-03-01,16.4030818939209,16.51575751397079,16.231359814728474,16.5145508095822,683270000
2012-03-02,16.424467086791992,16.473271022284994,16.344329071460983,16.39614815794841,431712400
2012-03-05,16.062341690063477,16.4937543642515,15.846632939561996,16.431694395695438,809124400
2012-03-06,15.9749755859375,16.078309664940566,15.551996901136361,15.776139740840467,810238800
2012-03-07,15.987935066223145,16.201532980147636,15.765298133034676,16.17200894962183,798520800
2012-03-08,16.328365325927734,16.358491096087246,16.031014127747884,16.108439480857047,516457200
2012-03-09,16.42417335510254,16.501598733559714,16.362111738311285,16.39525106169939,418919200
2012-03-12,16.629928588867188,16.629928588867188,16.479293347277327,16.538944735617328,407282400
2012-03-13,17.114980697631836,17.117390889143813,16.74291502543354,16.79684346274891,690855200
2012-03-14,17.762088775634766,17.916939437076337,17.33489151271283,17.41472864200289,1418844000
2012-03-15,17.64098358154297,18.076314136874796,17.42979589125099,18.064263185699737,1159718000
2012-03-16,17.64128303527832,17.750642592760073,17.413224031670097,17.61567516832408,825487600
2012-03-19,18.109146118164062,18.12933024747978,17.746119790413193,18.026900416899746,901236000
2012-03-20,18.255563735961914,18.283881049308622,17.819329088102823,18.06124582674967,816662000
2012-03-21,18.15132713317871,18.3667334351755,18.11849030631416,18.15855770302188,644042000
2012-03-22,18.056133270263672,18.21158735069663,17.941349950707814,18.00913455216964,623870800
2012-03-23,17.957015991210938,18.13024401922347,17.907306211396744,18.09077835411917,430488800
2012-03-26,18.28629493713379,18.291417797584405,17.933211755994392,18.069683535605442,595742000
2012-03-27,18.512245178222656,18.566472841176306,18.25857832654525,18.26219361133806,607129600
2012-03-28,18.60684585571289,18.72223089917219,18.386619144514697,18.62974105432442,655460400
2012-03-29,18.373056411743164,18.57490576049737,18.29382424738622,18.461026719761854,608238400
2012-03-30,18.06245231628418,18.394146226421242,18.01394765086461,18.340219438652387,731038000
2012-04-02,18.637264251708984,18.641481277979764,18.087451552221815,18.131135825506032,598351600
2012-04-03,18.959321975708008,19.046389672317197,18.75415981613258,18.89846549309605,834559600
2012-04-04,18.808387756347656,18.85508397360293,18.58816110406325,18.8095928511595,572980800
2012-04-05,19.090673446655273,19.12019746114769,18.780970556975127,18.888824114876197,641298000
2012-04-09,19.167499542236328,19.276257346778525,18.838215804740003,18.863220317438834,597536800
2012-04-10,18.932815551757812,19.4015862642737,18.85930636254666,19.278970658412366,889725200
2012-04-11,18.86532974243164,19.186781169293354,18.779166260279165,19.16659703612429,696614800
2012-04-12,18.761999130249023,19.019884685531814,18.693611181887096,18.829181983367498,614336800
2012-04-13,18.233577728271484,18.820145394329455,18.181760239481843,18.802369836478494,859644800
2012-04-16,17.477399826049805,18.38571832893181,17.420761953181472,18.379091108934514,1050786800
2012-04-17,18.368234634399414,18.37727203988855,17.229748403044837,17.441539365152195,1025528000
2012-04-18,18.327272415161133,18.686081891888016,18.157658070349026,18.48935370777811,954531200
2012-04-19,17.69761848449707,18.21850909715228,17.60964816456448,18.082637461010876,834719200
2012-04-20,17.261985778808594,17.913927596893018,17.184861319159342,17.816316525275184,1030985200
2012-04-23,17.223424911499023,17.37315595075856,16.76911536913417,17.19058808464974,966529200
2012-04-24,16.879383087158203,17.10262175403878,16.720313731416432,16.949577874570476,1076149200
2012-04-25,18.377275466918945,18.618289617268083,18.256769196213593,18.547190627943007,905777600
2012-04-26,18.307985305786133,18.518571216889825,18.140179459551117,18.50591691585586,536068400
2012-04-27,18.166393280029297,18.262197543196194,18.091077244037933,18.22875735836689,406722400
2012-04-30,17.593379974365234,18.02780783716976,17.56385595374939,18.00973141364829,506144800
2012-05-01,17.537647247314453,17.97839986982136,17.510533415108547,17.621098062352658,610999200
2012-05-02,17.653629302978516,17.69640935828334,17.4391272836027,17.480702244266006,427389200
2012-05-03,17.528305053710938,17.816919628186355,17.482513060065283,17.78980579954658,390549600
2012-05-04,17.02911376953125,17.42407451608671,17.026703578849602,17.385513074119395,529992400
2012-05-07,17.15654945373535,17.25566653242369,16.908003773558463,16.916138569186153,460118400
2012-05-08,17.117382049560547,17.217401727777244,16.832685162221853,17.15955877030007,497252000
2012-05-09,17.147506713867188,17.292116511648675,16.896552506444234,16.982413518010997,480704000
2012-05-10,17.187877655029297,17.3493571846266,17.12521592612554,17.31019239735768,333200000
2012-05-11,17.07309341430664,17.306877007876935,17.00199442116905,17.02157681187911,399546000
2012-05-14,16.817317962646484,17.09719443892237,16.798639794581415,16.948369228495046,352626400
2012-05-15,16.66517448425293,16.967947695542748,16.622394426038092,16.91462426520102,476336000
2012-05-16,16.45157814025879,16.77724818032917,16.299739409438526,16.691688056271612,560896000
2012-05-17,15.970760345458984,16.494362106392725,15.970760345458984,16.42838435548667,717220000
2012-05-18,15.978586196899414,16.371136520830643,15.731548233751774,16.086439752768133,732292400
2012-05-21,16.909503936767578,16.917337858111882,16.089154485993102,16.102713010365346,631106000
2012-05-22,16.7796573638916,17.289098703848474,16.647401029769355,17.158649207395104,694870400
2012-05-23,17.1890869140625,17.256570642457348,16.666991036015084,16.795630535725483,584897600
2012-05-24,17.031221389770508,17.368038263707987,16.908002414636023,17.349057611748552,496230000
2012-05-25,16.93993377685547,17.047185624465133,16.82484961610203,17.00922593588645,328507200
2012-05-29,17.240598678588867,17.292718638683553,17.03091856994345,17.199326183177714,380508800
2012-05-30,17.44847297668457,17.473176620588745,17.068575211429824,17.1481098753034,529429600
2012-05-31,17.40509033203125,17.518666914255665,17.21619611771366,17.49577010954068,491674400
2012-06-01,16.900768280029297,17.252046222552295,16.886609620876357,17.14690369789485,520987600
2012-06-04,17.000179290771484,17.096886111351733,16.524480715375415,16.916126766665194,556995600
2012-06-05,16.956201553344727,17.065863589684223,16.82063238784741,16.909204457164137,388214400
2012-06-06,17.216190338134766,17.28819192367462,17.036634463524987,17.10502237426154,401455600
2012-06-07,17.224031448364258,17.392739949006856,17.187276849351512,17.391837334313887,379766800
2012-06-08,17.48311424255371,17.490948163003214,17.14208046840747,17.220410019272887,347516400
2012-06-11,17.20745086669922,17.729544730795784,17.191181288172075,17.70604619495827,591264800
2012-06-12,17.357791900634766,17.371649689406723,17.07279415811392,17.306577773803205,435380400
2012-06-13,17.237289428710938,17.427689664237683,17.183663490938045,17.308388444318023,293580000
2012-06-14,17.21830940246582,17.277659947459906,17.089669895745143,17.209572863230353,345573200
2012-06-15,17.296632766723633,17.31139477752131,17.158651809339645,17.202336098731227,335255200
2012-06-18,17.64760971069336,17.711177267513204,17.183358510142032,17.2011340642625,440412000
2012-06-19,17.69672203063965,17.774749137974023,17.566875823876078,17.575913234423282,361404400
2012-06-20,17.646406173706055,17.75215044779105,17.497579349719597,17.720817976760646,358943200
2012-06-21,17.40328025817871,17.721116388301915,17.396350560428132,17.637364708081645,326351200
2012-06-22,17.5367431640625,17.53945422551706,17.335497130391186,17.444555812037674,284471600
2012-06-25,17.195411682128906,17.467455889736783,17.18336073014093,17.392138244281355,304382400
2012-06-26,17.233367919921875,17.30747884637521,17.091771675871414,17.21227795370351,276536400
2012-06-27,17.307783126831055,17.375266848781287,17.23005690019744,17.32284601229223,202997200
2012-06-28,17.143590927124023,17.29271862787966,17.03995596794882,17.222523850526123,282836400
2012-06-29,17.593984603881836,17.593984603881836,17.300248733847344,17.413223573417973,421500800
2012-07-02,17.850666046142578,17.879285849667276,17.581936259538953,17.61597979578693,400092000
2012-07-03,18.05823516845703,18.07601072117306,17.89525130580489,17.921761785719987,241712800
2012-07-05,18.375469207763672,18.50802643150191,18.065465376611208,18.092880079423217,484383200
2012-07-06,18.253154754638672,18.33027922195511,18.123611070775464,18.289608474383922,418930400
2012-07-09,18.494470596313477,18.494771467827377,18.199832110460623,18.23568247983348,379405600
2012-07-10,18.323360443115234,18.674636947884657,18.23599181993365,18.61739571354833,511957600
2012-07-11,18.20947265625,18.306781260242882,17.992259515154515,18.260385907981988,469322000
2012-07-12,18.04287338256836,18.180551875270325,17.8554851200785,18.083243263256733,428041600
2012-07-13,18.225736618041992,18.29261696128758,18.076007219880477,18.164881748368735,311427200
2012-07-16,18.284191131591797,18.426086673465864,18.2272507829556,18.230264325566385,301260400
2012-07-17,18.28508949279785,18.42246709011884,18.17090796055436,18.401076253938964,293624800
2012-07-18,18.264606475830078,18.32726981247657,18.1832633605494,18.27454810823151,252700000
2012-07-19,18.507417678833008,18.538447654663752,18.256762856438744,18.415832108252616,436861600
2012-07-20,18.2055606842041,18.511045091624894,18.18748425534931,18.468565886050868,397471200
2012-07-23,18.191396713256836,18.2537591734195,17.70575468602519,17.907301597717566,487975600
2012-07-24,18.103731155395508,18.367640560613086,18.031124573983583,18.298348393137577,565132400
2012-07-25,17.32193374633789,17.497571848486544,17.172204371964877,17.306569997873037,877312800
2012-07-26,17.319223403930664,17.48552162818607,17.183050935061416,17.466240115018596,406632800
2012-07-27,17.62893295288086,17.649118698703056,17.22011448265502,17.323147703678597,403936400
2012-07-30,17.926284790039062,18.059142913842763,17.70907000343151,17.802464075637786,379142400
2012-07-31,18.400175094604492,18.42849563323839,18.157957421121917,18.17332117657102,462327600
2012-08-01,18.281173706054688,18.570089198920456,18.1663904184241,18.55532718739818,384501600
2012-08-02,18.31069564819336,18.398062612397688,18.08354089768674,18.16156958340187,332158400
2012-08-03,18.54899787902832,18.61768667415391,18.42427297979344,18.486635429410878,344920800
2012-08-06,18.755369186401367,18.825263091429825,18.535745839236366,18.596901598314926,302103200
2012-08-07,18.705955505371094,18.829172813897266,18.619491170463913,18.761989993495625,290446800
2012-08-08,18.674331665039062,18.79544132617987,18.5911817004069,18.660171393391856,244706000
2012-08-09,18.780826568603516,18.811083293407734,18.692176384735227,18.693688817013825,221642400
2012-08-10,18.810182571411133,18.81199716768846,18.71941559306191,18.71971775646695,194938800
2012-08-13,19.061307907104492,19.061307907104492,18.857079377264505,18.861316128340455,278832400
2012-08-14,19.1124324798584,19.321805786950684,19.06765414232306,19.117879498328072,340169200
2012-08-15,19.086414337158203,19.18232614562948,18.99322684610665,19.100635403356897,257342400
2012-08-16,19.25312042236328,19.265827436533716,19.07642441351724,19.09790708816067,254534000
2012-08-17,19.60923957824707,19.611660116535898,19.32785927348074,19.363863568642067,442761200
2012-08-20,20.12480354309082,20.12480354309082,19.66339851660396,19.66672716081535,613384800
2012-08-21,19.84977149963379,20.41919092683744,19.676404106655035,20.296351051086862,812719600
2012-08-22,20.237354278564453,20.241287249236038,19.60923914898343,19.800154658757144,565322800
2012-08-23,20.048559188842773,20.268519564037895,20.003779226911764,20.153849381149143,420128800
2012-08-24,20.066404342651367,20.2558073911192,19.834341334087654,19.954154726805722,437340400
2012-08-27,20.44339942932129,20.600427407396335,20.378650837950172,20.57380148619114,427008400
2012-08-28,20.416776657104492,20.456109602482638,20.29181836834728,20.422222061176647,267416800
2012-08-29,20.37653160095215,20.50360662418042,20.35020946003193,20.43038776773366,202806800
2012-08-30,20.086071014404297,20.318437804464022,20.05520996420889,20.290905397831235,302699600
2012-08-31,20.127531051635742,20.22919045548463,19.88578416843277,20.18834507273211,338321200
2012-09-04,20.421918869018555,20.427062109460245,20.10513856250526,20.143261236630558,367892000
2012-09-05,20.278501510620117,20.463667820608904,20.259439369854128,20.44006838296482,336375200
2012-09-06,20.461254119873047,20.52237191704709,20.29575422192579,20.36746066453346,391196400
2012-09-07,20.587417602539062,20.649139711253564,20.446121511790054,20.515103619312193,329666400
2012-09-10,20.0518798828125,20.673639704541955,20.03251558262823,20.587713854166534,487998000
2012-09-11,19.98683738708496,20.274571228466662,19.863089375020177,20.123594581813666,503983200
2012-09-12,20.265188217163086,20.268516861094678,19.84795885880395,20.176235863554332,712233200
2012-09-13,20.664264678955078,20.740510007428202,20.4158622269387,20.49452809332673,598360000
2012-09-14,20.915395736694336,21.087855072201563,20.81282662547919,20.875458465670288,600474000
2012-09-17,21.17256736755371,21.173171694138848,21.016143732793047,21.159556571662,398031200
2012-09-18,21.23702049255371,21.249727514284384,21.070914640586565,21.175600527776933,373503200
2012-09-19,21.24276351928711,21.299946716347446,21.166216015985537,21.187092754690205,326874800
2012-09-20,21.139892578125,21.181041729510312,20.986191626702624,21.153809865523165,336568400
2012-09-21,21.18195152282715,21.33262601692795,21.159864511203693,21.252145529113964,571589200
2012-09-24,20.900562286376953,21.03157187783355,20.664868472417243,20.781657000029032,639766400
2012-09-25,20.378643035888672,20.960769345322724,20.362303600754153,20.82401060006509,518789600
2012-09-26,20.125709533691406,20.35293148925179,20.005290186537124,20.23342024785003,576503200
2012-09-27,20.61403465270996,20.63975245826496,19.979566242154917,20.098775283674165,594090000
2012-09-28,20.183799743652344,20.60768635808838,20.173209486035006,20.536282103570503,535110800
2012-10-01,19.950529098510742,20.475774641036782,19.863089165180934,20.30664234141812,543594800
2012-10-02,20.00861930847168,20.16110999360558,19.686089843000275,20.02374686531294,627992400
2012-10-03,20.31541633605957,20.327822807699814,20.048559238978775,20.116030537469275,424281200
2012-10-04,20.174718856811523,20.400126170348482,20.136899976445264,20.309357625777054,370725600
2012-10-05,19.744789123535156,20.15052180925954,19.705154015655566,20.126318038990537,594006000
2012-10-08,19.308496475219727,19.592601119635376,19.246168417337728,19.572026542573404,637994000
2012-10-09,19.23830223083496,19.37869022907513,18.86615333174551,19.323019460637838,838597200
2012-10-10,19.391395568847656,19.514537623950503,19.273094590219873,19.35599560108541,510356000
2012-10-11,19.00381088256836,19.58170213156869,19.00381088256836,19.560523234911027,546081200
2012-10-12,19.052532196044922,19.224083435178816,18.919103634034887,19.0479932819585,460014800
2012-10-15,19.2053165435791,19.216511126289497,18.875223395629757,19.13239986641552,432502000
2012-10-16,19.66006088256836,19.675492211540718,19.091549717229082,19.223769545063767,549771600
2012-10-17,19.50333595275879,19.75083024216549,19.48487975936463,19.632227143309656,389037600
2012-10-18,19.14118194580078,19.42619310344731,19.06130578537931,19.351461799594976,476624400
2012-10-19,18.451345443725586,19.11485907651366,18.444688154135502,19.09307584326999,744086000
2012-10-22,19.183237075805664,19.224082452955667,18.47917866227703,18.52940403050053,546730800
2012-10-23,18.557838439941406,19.179297788576463,18.507614704103997,19.091554100800806,707145600
2012-10-24,18.662830352783203,18.956919295262644,18.475545643860386,18.802311853658285,558527200
2012-10-25,18.44226837158203,18.819260031937134,18.321546822319934,18.75874655975947,656325600
2012-10-26,18.274642944335938,18.577203723476064,17.881315224130912,18.438932513449796,1018432800
2012-10-31,18.012025833129883,18.21292568807517,17.781475188451978,17.998712870916965,510003200
2012-11-01,18.048934936523438,18.24438773597241,17.977228513894904,18.099764621644688,361298000
2012-11-02,17.45168113708496,18.061340051585297,17.38965686612526,18.029268728672488,599373600
2012-11-05,17.688282012939453,17.783587870105688,17.4758838404982,17.655000422961955,529135600
2012-11-06,17.63473129272461,17.873451648745313,17.5512259468817,17.858021927824748,374917200
2012-11-07,16.959978103637695,17.462697926832945,16.89158993664263,17.441422293574675,793648800
2012-11-08,16.344491958618164,17.08854329002384,16.269722898089064,17.03991142311724,1056146000
2012-11-09,16.627466201782227,16.865148822237785,16.2220068500748,16.425648779440156,929913600
2012-11-12,16.498889923095703,16.8535907852476,16.371841643886093,16.842952161757587,515802000
2012-11-13,16.50102996826172,16.731417854573586,16.302251185676642,16.379757039153088,532949200
2012-11-14,16.318050384521484,16.63931777203735,16.29677475333817,16.580048898809583,477170400
2012-11-15,15.975811958312988,16.397683712395885,15.88463044393576,16.337807748483815,789910800
2012-11-16,16.038429260253906,16.108943872196267,15.371883483179431,15.96305145967916,1266893600
2012-11-19,17.194921493530273,17.248718462348947,16.40923122688064,16.43445778811445,823317600
2012-11-20,17.048419952392578,17.383973300843653,16.856025427535226,17.382757504317,642754000
2012-11-21,17.072437286376953,17.24477203009206,16.91742561915314,17.14994311998886,373002000
2012-11-23,17.37029457092285,17.385492839292805,17.09978714517087,17.238688247668485,272826400
2012-11-26,17.918312072753906,17.93259647119697,17.437474872754,17.504038546271573,630579600
2012-11-27,17.773937225341797,17.94536135205118,17.631692225979354,17.918917362086283,533330000
2012-11-28,17.7180118560791,17.804938903165542,17.39340056333,17.54567547906012,520864400
2012-11-29,17.913137435913086,18.061764926365456,17.788218792107806,17.939277875896977,514698800
2012-11-30,17.78912925720215,17.883959773231407,17.71010409771552,17.835024363588744,391319600
2012-12-03,17.816789627075195,18.072102087108906,17.795817537941094,18.043531673730474,364280000
2012-12-04,17.502521514892578,17.683366909494787,17.389455606131172,17.683366909494787,557068400
2012-12-05,16.37610626220703,17.3019137178461,16.375497552123985,17.29158025547633,1044638000
2012-12-06,16.6329345703125,16.817425629694057,15.76335425486908,16.076719762533973,1177212400
2012-12-07,16.20772361755371,16.874876409777016,16.108942138125897,16.82016716677915,787040800
2012-12-10,16.103471755981445,16.367596759672864,15.853022439721505,15.956970650016688,630484400
2012-12-11,16.45513343811035,16.703454717607578,16.332948265724454,16.405894467707235,592345600
2012-12-12,16.382488250732422,16.656036060135254,16.299512141398548,16.649044822158395,487144000
2012-12-13,16.099517822265625,16.341152995291694,15.981283601294075,16.14389359805772,625259600
2012-12-14,15.494673728942871,15.748161722051833,15.366714747002339,15.645429310431455,1009579200
2012-12-17,15.769442558288574,15.805004226445602,15.234504687899472,15.468540006194704,757607200
2012-12-18,16.227479934692383,16.257873237185667,15.812597720552194,15.956970777076315,625685200
2012-12-19,15.996785163879395,16.221399176527463,15.972165682543654,16.153619716999856,449369200
2012-12-20,15.857576370239258,16.115015209173578,15.770952892873796,16.108936226268423,481689600
2012-12-21,15.784635543823242,15.794969006648067,15.508350952710286,15.57613041763542,596268400
2012-12-24,15.810162544250488,15.934170566637702,15.765786774366966,15.815634441253831,175753200
2012-12-26,15.592230796813965,15.788577845720152,15.53508999262422,15.774595376335162,302436400
2012-12-27,15.65484619140625,15.691014920971792,15.338745584608137,15.608645922988043,455120400
2012-12-28,15.488594055175781,15.637223202725943,15.443914734849907,15.509871313334965,354278400
2012-12-31,16.174896240234375,16.273070627556926,15.470662487632483,15.517164692424343,659492400
2013-01-02,16.687339782714844,16.868793797752907,16.462423873945507,16.83292860477466,560518000
2013-01-03,16.476707458496094,16.70679170962874,16.443273860693143,16.652386024453158,352965200
2013-01-04,16.01775360107422,16.37123875761088,15.982191955786341,16.32078400955158,594333600
2013-01-07,15.92353343963623,16.087661130390927,15.65910332911816,15.865783905911451,484156400
2013-01-08,15.966391563415527,16.16638611128636,15.842992226329553,16.084929335742125,458707200
2013-01-09,15.716852188110352,15.957269896807302,15.683113424107232,15.880979871818964,407604400
2013-01-10,15.9116792678833,16.07003150465421,15.668828353074108,16.064864774744194,601146000
2013-01-11,15.814111709594727,15.966690111349816,15.77520622183165,15.835387336602015,350506800
2013-01-14,15.250304222106934,15.425070567715736,15.15182629355572,15.278569471824449,734207600
2013-01-15,14.7691650390625,15.1664173944695,14.691962737442296,15.145445301011982,876772400
2013-01-16,15.382213592529297,15.484035364891955,14.969157554937844,15.03420025386929,690804800
2013-01-17,15.278571128845215,15.523853723316732,15.258816455533951,15.510479955575443,453678400
2013-01-18,15.197108268737793,15.264582536936276,15.087688211362133,15.152123800045903,472922800
2013-01-22,15.342097282409668,15.436622670914872,15.094688241742244,15.335714753128977,461546400
2013-01-23,15.622937202453613,15.652723416041647,15.342094600604366,15.4648868457975,861509600
2013-01-24,13.692597389221191,14.155501009962203,13.684997442689028,13.981341790968447,1460852400
2013-01-25,13.36981201171875,13.866757206896382,13.22148804213376,13.728768322173364,1208026400
2013-01-28,13.672235488891602,13.774967894939282,13.247628555004754,13.307505336563695,785517600
2013-01-29,13.92876148223877,13.987423275669586,13.741837176521429,13.935752720078957,571158000
2013-01-30,13.884991645812988,14.060366657813915,13.814173520993926,13.890158375695155,417155200
2013-01-31,13.844265937805176,13.959459850298973,13.828765745172038,13.889553965291254,319334400
2013-02-01,13.78742790222168,13.965538075476553,13.627251137585729,13.954292360875549,539484400
2013-02-04,13.443976402282715,13.857945565370844,13.434250025720003,13.796245081471426,477117200
2013-02-05,13.915693283081055,13.973442824707917,13.440935140574906,13.496556631801992,573347600
2013-02-06,13.900801658630371,14.17890752118641,13.755819890652285,13.874054123751872,593706400
2013-02-07,14.314120292663574,14.368536101739883,13.883063295306926,14.162180852282814,704580800
2013-02-08,14.520787239074707,14.637875391283515,14.315040914360248,14.490827431600236,633158400
2013-02-11,14.672117233276367,14.825281267500978,14.467902330580733,14.567257887377957,517490400
2013-02-12,14.304337501525879,14.747011071730567,14.29944597261622,14.659270496428501,609053200
2013-02-13,14.277137756347656,14.479826123086209,14.161272449655684,14.283252171328934,475207600
2013-02-14,14.26429557800293,14.41868085325914,14.185727401352592,14.201012619543866,355275200
2013-02-15,14.067719459533691,14.373433571581085,14.060382164106601,14.33338375920313,391745200
2013-02-19,14.062521934509277,14.146288579953108,13.874815161551219,14.096457336324855,435783600
2013-02-20,13.721956253051758,13.992206752519234,13.720426425424506,13.992206752519234,476302400
2013-02-21,13.636663436889648,13.731741339980545,13.537612389636035,13.634829112884383,447182400
2013-02-22,13.781878471374512,13.806029180602057,13.653172922174813,13.734187677936397,330654800
2013-02-25,13.53700065612793,13.913639507920958,13.52996867317846,13.87481421083752,372579200
2013-02-26,13.725625991821289,13.8041941571702,13.379863695641465,13.568182715961472,501499600
2013-02-27,13.59111213684082,13.831708993396271,13.471272901817187,13.70911704787877,587350400
2013-02-28,13.494200706481934,13.691996657769748,13.494200706481934,13.575214636632381,322515200
2013-03-01,13.160057067871094,13.395762401950979,13.145077162974994,13.390258613459997,552448400
2013-03-04,12.84150505065918,13.09066130872347,12.809404784024391,13.078432480225706,582755600
2013-03-05,13.18053913116455,13.304353147302631,12.862903105191789,12.885220306288803,638433600
2013-03-06,13.013007164001465,13.306187143456768,12.975403932392307,13.283563815458493,460250000
2013-03-07,13.163418769836426,13.207136415454572,12.87237923619314,12.977544692783017,468473600
2013-03-08,13.198266983032227,13.31168646230221,13.103189922427795,13.13957026369044,391482000
2013-03-11,13.386281967163086,13.421134117104156,12.997108197760443,13.138042543390323,474236000
2013-03-12,13.097689628601074,13.417160764708873,13.07139846939207,13.3168868418647,465911600
2013-03-13,13.095244407653809,13.28325812284316,13.003836787915445,13.098302430584004,405549200
2013-03-14,13.222118377685547,13.287540159195961,13.159446041647143,13.232205936384377,303875600
2013-03-15,13.5632905960083,13.580716262893413,13.367327355318194,13.388116357140374,643960800
2013-03-18,13.931983947753906,13.985176895106578,13.488087332677422,13.495729941227387,606197200
2013-03-19,13.894378662109375,14.092480716586214,13.711254876456621,14.047539379366702,526775200
2013-03-20,13.820704460144043,13.99037658893537,13.744582047827432,13.98395686250201,308660800
2013-03-21,13.840574264526367,14.001073937176749,13.760172588300902,13.763841236213961,383255600
2013-03-22,14.121220588684082,14.127028056892382,13.852192930126112,13.897132644051734,395105200
2013-03-25,14.17227554321289,14.367015947611044,14.117247452148172,14.206209315011167,501135600
2013-03-26,14.097683906555176,14.241368574246518,14.079035349378078,14.22913974450948,294294000
2013-03-27,13.820704460144043,13.965001363038304,13.779433390769059,13.954607675735465,331237200
2013-03-28,13.532720565795898,13.812754143558807,13.500926435321567,13.751611647749977,442839600
2013-04-01,13.112363815307617,13.564514432446412,13.076595725348481,13.50948553421395,389732000
2013-04-02,13.139266014099121,13.394536615239742,13.035628762335113,13.072315237599774,529519200
2013-04-03,13.206523895263672,13.368246445459922,13.15516364244146,13.187569214976318,363216000
2013-04-04,13.075984001159668,13.298543735574013,13.000473041714294,13.260636007784464,358447600
2013-04-05,12.937803268432617,12.991303161292992,12.830191225026851,12.977545322938868,383695200
2013-04-08,13.029818534851074,13.069255265362367,12.916093743869514,12.988241352096916,300829200
2013-04-09,13.053359031677246,13.09982692888955,12.92404207869947,13.03440517135127,306614000
2013-04-10,13.319637298583984,13.3615206169562,13.02370625783875,13.087600645350443,375928000
2013-04-11,13.278061866760254,13.38995236052429,13.182372526766681,13.259412498732125,328364400
2013-04-12,13.139575004577637,13.272559832829328,13.11786924349046,13.272559832829328,238613200
2013-04-15,12.83538818359375,13.081181875022327,12.826216563973103,13.053973144986177,317520000
2013-04-16,13.03073787689209,13.042048315434421,12.857397957096854,12.887969203070998,305771200
2013-04-17,12.314146041870117,12.858317401645213,12.17076672224405,12.84822821143786,945056000
2013-04-18,11.985504150390625,12.405554525629782,11.914883905048203,12.381097690074531,666299200
2013-04-19,11.93903636932373,12.216318897008831,11.773032901176489,11.86077350976496,609274400
2013-04-22,12.187882423400879,12.295800560598806,11.961655731293163,12.003537408720051,429920400
2013-04-23,12.415946006774902,12.484731095145364,12.192162628067262,12.35052262020731,664238400
2013-04-24,12.395464897155762,12.69475846274978,11.999259930203067,12.031054876545687,969651200
2013-04-25,12.484733581542969,12.65471017301669,12.442544950223903,12.57186192172648,384837600
2013-04-26,12.754374504089355,12.802371426279382,12.480760618377456,12.528452228059631,764097600
2013-04-29,13.1493558883667,13.256355664435501,12.839973128256144,12.853730149025733,640326400
2013-04-30,13.536389350891113,13.611901130388528,13.208970274990328,13.301601595329258,691538400
2013-05-01,13.429695129394531,13.602117494904494,13.279896092066915,13.587749032473956,506909200
2013-05-02,13.620156288146973,13.714008860464586,13.47066173744279,13.505818390042494,421828400
2013-05-03,13.756501197814941,13.8558583514597,13.731125979970116,13.797159996553178,361300800
2013-05-06,14.084534645080566,14.130084980457628,13.888876697092591,13.931675954828508,496641600
2013-05-07,14.02186393737793,14.238614594061122,13.870229744915047,14.21476919727709,483753200
2013-05-08,14.180220603942871,14.226995451523596,13.934733063974885,14.033477968916849,472598000
2013-05-09,14.056511878967285,14.24823203130169,14.0198915450369,14.150064489519272,398487600
2013-05-10,13.939571380615234,14.146986886516155,13.862945120376853,14.09344021130968,334852000
2013-05-13,13.994040489196777,14.09128602708902,13.894334640839357,13.894641974210758,316948800
2013-05-14,13.659223556518555,14.008197306793107,13.606599702414734,13.966653067063056,447118000
2013-05-15,13.197306632995605,13.571208013243284,12.997585997180593,13.51458472638383,741613600
2013-05-16,13.37364387512207,13.474274196300358,12.891112367788736,13.024670092992976,603204000
2013-05-17,13.333020210266113,13.543204990149858,13.263779816045327,13.511200413438287,427904400
2013-05-20,13.630607604980469,13.718928172346338,13.235780262299743,13.291480752793335,451578400
2013-05-21,13.529973030090332,13.70907606338119,13.361948789089716,13.483504883937789,456022000
2013-05-22,13.58198070526123,13.797397559833094,13.485658814607222,13.665070004757025,443038400
2013-05-23,13.606290817260742,13.730001522243331,13.410877766988602,13.415801674261166,353021200
2013-05-24,13.698923110961914,13.71461765834921,13.551517298883763,13.566596357711811,276166800
2013-05-28,13.584748268127441,13.882329919101696,13.566592593288018,13.845094925966729,386145200
2013-05-29,13.692767143249512,13.771240695731416,13.521972779417558,13.540437434735773,330576400
2013-05-30,13.896799087524414,13.986658779657725,13.679228386966876,13.71431041543051,353519600
2013-05-31,13.839865684509277,14.066667847062176,13.832787156146123,13.925107140762673,384302800
2013-06-03,13.870330810546875,13.920799221028807,13.616755315970135,13.87063814390496,372352400
2013-06-04,13.826939582824707,13.984501345792005,13.767854332585452,13.947264703844054,292728800
2013-06-05,13.69769287109375,13.870333723393127,13.654609491374563,13.714310241340778,290589600
2013-06-06,13.493047714233398,13.75585559641132,13.357336174655378,13.70877195073647,416934000
2013-06-07,13.596138954162598,13.640145153422582,13.317943878279833,13.432730439936353,404535600
